,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,year
2238,True,20,12,3,12,Beginner Level,1.5,2014-08-18T22:06:31Z,Musical Instruments,2014
2239,True,20,54,7,69,Beginner Level,3.0,2016-01-22T18:46:48Z,Musical Instruments,2016
2240,True,40,28,1,13,All Levels,1.0,2016-12-22T17:49:15Z,Musical Instruments,2016
2241,True,25,238,3,22,Beginner Level,1.0,2014-02-19T03:46:50Z,Musical Instruments,2014
2242,True,25,512,3,151,All Levels,2.5,2014-11-03T19:25:35Z,Musical Instruments,2014
2243,True,50,177,3,102,All Levels,7.5,2015-04-15T17:12:37Z,Musical Instruments,2015
2244,True,50,61,5,36,All Levels,7.0,2016-04-08T23:26:22Z,Musical Instruments,2016
2245,True,40,21,2,13,Beginner Level,1.0,2017-05-30T13:17:58Z,Musical Instruments,2017
2246,True,50,115,6,53,Intermediate Level,2.5,2014-03-25T17:19:56Z,Musical Instruments,2014
2247,True,35,510,1,8,All Levels,0.6166666666666667,2015-08-13T20:35:46Z,Musical Instruments,2015
2248,True,50,147,4,39,Intermediate Level,1.0,2014-03-17T22:56:41Z,Musical Instruments,2014
2249,True,25,9,2,36,Beginner Level,3.0,2017-06-22T21:08:35Z,Musical Instruments,2017
2250,True,30,5,1,16,All Levels,2.0,2014-05-07T21:18:09Z,Musical Instruments,2014
2251,True,50,7,1,25,All Levels,1.5,2013-02-22T18:19:38Z,Musical Instruments,2013
2252,True,50,4,0,16,All Levels,4.0,2014-04-30T16:15:20Z,Musical Instruments,2014
2253,True,50,4,0,26,All Levels,3.0,2014-05-19T17:00:39Z,Musical Instruments,2014
2254,True,30,4,0,9,All Levels,1.5,2014-05-09T19:55:55Z,Musical Instruments,2014
2255,True,20,2,0,47,Beginner Level,3.5,2016-02-18T19:19:38Z,Musical Instruments,2016
2256,True,50,3,1,20,All Levels,3.0,2014-05-19T17:02:52Z,Musical Instruments,2014
2257,True,50,3,0,39,All Levels,5.5,2014-04-30T16:21:42Z,Musical Instruments,2014
2258,True,50,3,0,19,All Levels,3.0,2014-05-05T21:59:45Z,Musical Instruments,2014
2259,True,40,1,0,26,Beginner Level,1.5,2016-05-16T18:46:15Z,Musical Instruments,2016
2260,True,20,1,1,38,Beginner Level,2.5,2016-01-29T20:38:03Z,Musical Instruments,2016
2261,True,20,1,0,10,All Levels,1.0,2015-03-24T18:59:20Z,Musical Instruments,2015
2262,True,100,9,1,45,Beginner Level,4.5,2016-12-08T16:10:06Z,Musical Instruments,2016
2263,True,40,44,0,11,All Levels,1.5,2016-04-12T23:21:42Z,Musical Instruments,2016
2264,True,20,13,1,72,Intermediate Level,2.0,2015-04-10T21:07:56Z,Musical Instruments,2015
2265,True,25,17,1,7,All Levels,2.0,2014-04-22T00:50:00Z,Musical Instruments,2014
2266,True,20,118,0,5,Beginner Level,1.0,2015-03-23T22:49:58Z,Musical Instruments,2015
2267,True,25,5,1,11,Beginner Level,2.0,2016-02-22T17:33:15Z,Musical Instruments,2016
2268,True,20,11,1,48,Beginner Level,1.0,2014-05-14T01:21:57Z,Musical Instruments,2014
2269,True,20,113,0,24,Beginner Level,1.5,2015-01-03T04:18:17Z,Musical Instruments,2015
2270,True,50,36,0,42,All Levels,6.5,2016-04-08T23:34:17Z,Musical Instruments,2016
2271,True,95,10,3,39,Beginner Level,3.0,2016-04-27T17:25:32Z,Musical Instruments,2016
2272,True,50,12,0,321,All Levels,3.5,2016-12-27T14:50:10Z,Musical Instruments,2016
2273,True,20,78,0,18,Beginner Level,1.5,2013-11-18T20:23:02Z,Musical Instruments,2013
2274,True,105,31,4,92,Beginner Level,4.0,2017-05-24T17:03:41Z,Musical Instruments,2017
2275,True,50,205,11,77,Beginner Level,5.0,2015-04-15T16:32:47Z,Musical Instruments,2015
2276,True,20,213,4,11,All Levels,2.5,2015-10-26T19:19:34Z,Musical Instruments,2015
2277,True,40,33,3,20,All Levels,1.5,2016-08-13T12:50:31Z,Musical Instruments,2016
2278,True,20,284,3,12,All Levels,1.0,2016-05-30T18:19:12Z,Musical Instruments,2016
2279,True,50,8,2,16,Beginner Level,1.0,2017-06-20T19:53:50Z,Musical Instruments,2017
2280,True,50,98,6,73,Intermediate Level,5.5,2015-01-01T01:25:10Z,Musical Instruments,2015
2281,True,20,119,8,26,Beginner Level,3.5,2013-10-02T02:34:36Z,Musical Instruments,2013
2282,True,35,45,5,15,Intermediate Level,1.5,2016-02-15T18:55:28Z,Musical Instruments,2016
2283,True,20,297,7,7,Intermediate Level,2.5,2013-10-07T15:34:58Z,Musical Instruments,2013
2284,True,30,137,2,43,Beginner Level,4.5,2016-06-13T15:00:33Z,Musical Instruments,2016
2285,True,60,112,7,63,Beginner Level,5.5,2016-01-18T17:07:29Z,Musical Instruments,2016
2286,True,20,28,7,72,Beginner Level,4.0,2016-01-22T18:49:15Z,Musical Instruments,2016
2287,True,50,79,3,25,All Levels,1.5,2016-06-23T16:37:38Z,Musical Instruments,2016
2288,True,25,333,5,40,Beginner Level,3.0,2014-05-28T19:07:38Z,Musical Instruments,2014
2289,True,50,48,3,61,All Levels,8.0,2016-04-08T23:08:08Z,Musical Instruments,2016
2290,True,20,41,1,13,All Levels,1.0,2015-12-28T20:45:10Z,Musical Instruments,2015
2291,True,35,209,5,19,Expert Level,1.5,2014-10-10T08:05:42Z,Musical Instruments,2014
2292,True,50,119,4,32,All Levels,5.5,2016-04-08T23:06:53Z,Musical Instruments,2016
2293,True,115,139,8,104,Beginner Level,5.5,2015-06-26T22:34:55Z,Musical Instruments,2015
2294,True,35,41,2,11,Intermediate Level,1.5,2016-02-14T22:09:55Z,Musical Instruments,2016
2295,True,50,95,3,30,All Levels,6.0,2016-04-08T22:28:18Z,Musical Instruments,2016
2296,True,50,184,4,82,Intermediate Level,4.0,2014-03-26T04:01:28Z,Musical Instruments,2014
2297,True,20,8,1,9,Beginner Level,1.0,2017-03-16T22:39:09Z,Musical Instruments,2017
2298,True,50,376,9,86,Intermediate Level,5.5,2014-03-17T18:21:36Z,Musical Instruments,2014
2299,True,20,37,7,6,Beginner Level,1.5,2017-03-15T16:20:15Z,Musical Instruments,2017
2300,True,20,169,3,16,All Levels,2.0,2013-10-21T13:48:20Z,Musical Instruments,2013
2301,True,20,20,6,12,All Levels,0.7166666666666667,2017-03-16T22:57:47Z,Musical Instruments,2017
2302,True,80,89,6,12,Intermediate Level,0.6666666666666666,2016-06-26T23:42:59Z,Musical Instruments,2016
2303,True,45,98,5,14,All Levels,2.0,2016-02-13T02:57:32Z,Musical Instruments,2016
2304,True,50,265,23,65,All Levels,3.0,2013-07-19T18:11:57Z,Musical Instruments,2013
2305,True,25,196,16,35,Intermediate Level,2.5,2015-01-22T16:06:05Z,Musical Instruments,2015
2306,True,50,292,18,130,Intermediate Level,7.0,2014-03-24T16:33:14Z,Musical Instruments,2014
2307,True,60,14,3,41,All Levels,1.5,2017-05-01T21:04:16Z,Musical Instruments,2017
2308,True,40,16,3,12,All Levels,0.6333333333333333,2016-12-14T21:53:51Z,Musical Instruments,2016
2309,True,35,114,8,59,All Levels,2.0,2014-10-01T10:06:34Z,Musical Instruments,2014
2310,True,195,185,8,70,Intermediate Level,7.5,2015-11-05T23:30:42Z,Musical Instruments,2015
2311,True,40,42,8,17,All Levels,1.5,2016-10-12T16:54:54Z,Musical Instruments,2016
2312,True,45,57,9,15,Beginner Level,2.0,2016-02-16T17:19:38Z,Musical Instruments,2016
2313,True,50,17,4,37,Beginner Level,1.5,2015-12-06T22:37:13Z,Musical Instruments,2015
2314,True,40,70,6,18,Intermediate Level,1.0,2015-06-17T21:41:42Z,Musical Instruments,2015
2315,True,20,245,8,34,Intermediate Level,1.5,2013-11-26T23:41:44Z,Musical Instruments,2013
2316,True,40,76,4,23,Beginner Level,3.5,2016-04-13T06:49:29Z,Musical Instruments,2016
2317,True,50,44,2,40,All Levels,7.5,2016-05-24T16:46:58Z,Musical Instruments,2016
2318,True,45,80,5,24,All Levels,4.5,2016-07-29T21:24:14Z,Musical Instruments,2016
2319,True,50,68,8,126,Intermediate Level,7.5,2014-10-29T19:43:02Z,Musical Instruments,2014
2320,True,175,54,0,18,All Levels,2.5,2017-03-30T03:30:37Z,Musical Instruments,2017
2321,True,45,80,4,112,Beginner Level,3.0,2015-10-16T17:11:30Z,Musical Instruments,2015
2322,True,50,85,2,30,Beginner Level,1.5,2016-03-31T17:45:31Z,Musical Instruments,2016
2323,True,40,57,7,16,Beginner Level,4.0,2014-01-22T06:22:03Z,Musical Instruments,2014
2324,True,55,12,1,38,Beginner Level,1.0,2017-05-04T21:54:35Z,Musical Instruments,2017
2325,True,20,11,2,53,Beginner Level,1.5,2017-05-17T20:40:25Z,Musical Instruments,2017
2326,True,40,42,4,196,Intermediate Level,5.5,2017-01-16T15:41:04Z,Musical Instruments,2017
2327,True,40,20,4,24,All Levels,1.5,2016-02-23T18:24:02Z,Musical Instruments,2016
2328,True,20,41,3,48,Beginner Level,2.0,2015-07-06T18:23:31Z,Musical Instruments,2015
2329,True,20,5,1,7,Beginner Level,0.5833333333333334,2017-04-19T20:52:48Z,Musical Instruments,2017
2330,True,35,119,8,52,All Levels,3.5,2012-01-26T05:36:39Z,Musical Instruments,2012
2331,True,40,22,2,17,All Levels,0.7166666666666667,2016-02-12T14:41:40Z,Musical Instruments,2016
2332,True,50,20,6,24,Beginner Level,2.0,2017-05-17T16:50:41Z,Musical Instruments,2017
2333,True,20,17,3,13,All Levels,1.0,2014-05-16T17:02:00Z,Musical Instruments,2014
2334,True,20,82,3,62,Beginner Level,3.5,2017-03-14T16:24:13Z,Musical Instruments,2017
2335,True,35,79,3,15,Beginner Level,1.5,2014-02-25T19:47:53Z,Musical Instruments,2014
2336,True,20,21,2,11,Beginner Level,1.0,2014-03-10T02:09:54Z,Musical Instruments,2014
2337,True,40,29,4,22,All Levels,1.5,2016-07-18T21:54:18Z,Musical Instruments,2016
2338,True,30,31,4,5,Beginner Level,1.0,2016-04-24T16:32:40Z,Musical Instruments,2016
2339,True,50,156,4,62,All Levels,3.0,2015-09-22T22:02:02Z,Musical Instruments,2015
2340,True,20,12,2,12,Beginner Level,1.0,2014-07-18T02:11:57Z,Musical Instruments,2014
2341,True,35,74,6,13,Intermediate Level,1.5,2016-02-15T16:59:22Z,Musical Instruments,2016
2342,True,40,353,1,30,Beginner Level,3.5,2014-06-23T14:11:47Z,Musical Instruments,2014
2343,True,20,137,12,17,Beginner Level,2.5,2013-05-29T23:20:37Z,Musical Instruments,2013
2344,True,40,59,1,28,Intermediate Level,4.0,2016-08-18T22:00:29Z,Musical Instruments,2016
2345,True,180,47,7,13,Beginner Level,3.0,2016-07-12T19:26:29Z,Musical Instruments,2016
2346,True,35,71,3,16,Intermediate Level,2.0,2014-03-01T18:53:36Z,Musical Instruments,2014
2347,True,80,21,3,38,Beginner Level,2.5,2016-11-16T17:34:03Z,Musical Instruments,2016
2348,True,40,36,4,8,Intermediate Level,1.0,2016-10-04T17:36:42Z,Musical Instruments,2016
2349,True,40,8,1,15,All Levels,1.0,2017-03-21T20:54:20Z,Musical Instruments,2017
2350,False,0,375,0,9,Beginner Level,1.0,2017-07-02T21:55:41Z,Musical Instruments,2017
2351,True,50,215,5,80,Intermediate Level,4.0,2014-03-18T02:25:11Z,Musical Instruments,2014
2352,True,35,80,2,16,Intermediate Level,2.0,2014-03-17T15:18:34Z,Musical Instruments,2014
2353,True,20,31,1,10,Beginner Level,1.0,2015-08-14T18:30:56Z,Musical Instruments,2015
2354,True,20,56,3,10,Beginner Level,0.6333333333333333,2013-12-13T01:34:44Z,Musical Instruments,2013
2355,True,50,18,1,9,Beginner Level,2.0,2016-05-12T17:52:37Z,Musical Instruments,2016
2356,True,20,57,8,28,Beginner Level,1.0,2016-06-09T04:54:44Z,Musical Instruments,2016
2357,True,20,59,3,6,Expert Level,2.0,2013-11-26T16:12:43Z,Musical Instruments,2013
2358,True,20,6,0,27,Beginner Level,1.0,2015-12-17T20:36:08Z,Musical Instruments,2015
2359,True,75,4,0,16,All Levels,1.0,2016-03-29T00:11:57Z,Musical Instruments,2016
2360,True,50,4,0,17,Beginner Level,1.5,2017-05-02T13:26:22Z,Musical Instruments,2017
2361,True,95,3,0,41,Beginner Level,2.5,2016-03-09T00:34:03Z,Musical Instruments,2016
2362,True,20,7,0,17,Beginner Level,0.5333333333333333,2014-11-30T20:48:59Z,Musical Instruments,2014
2363,True,60,2,0,11,Intermediate Level,1.5,2016-09-21T04:58:08Z,Musical Instruments,2016
2364,True,20,3,0,35,Beginner Level,2.5,2015-12-17T18:14:23Z,Musical Instruments,2015
2365,True,20,3,0,28,Beginner Level,1.0,2015-10-20T20:02:26Z,Musical Instruments,2015
2366,True,60,1,0,11,Intermediate Level,1.0,2016-10-03T22:36:29Z,Musical Instruments,2016
2367,True,40,3,0,16,Beginner Level,1.5,2017-04-26T17:28:12Z,Musical Instruments,2017
2368,True,20,3,1,14,Beginner Level,1.0,2015-01-09T03:55:17Z,Musical Instruments,2015
2369,True,25,3,0,5,Beginner Level,0.5333333333333333,2015-01-13T15:45:05Z,Musical Instruments,2015
2370,True,50,164,0,20,Intermediate Level,2.0,2015-04-15T18:00:06Z,Musical Instruments,2015
2371,True,40,28,2,11,All Levels,1.5,2016-10-27T19:48:23Z,Musical Instruments,2016
2372,True,50,47,0,82,Expert Level,4.0,2016-07-28T02:46:15Z,Musical Instruments,2016
2373,True,40,15,0,11,All Levels,1.0,2017-02-15T20:44:12Z,Musical Instruments,2017
2374,True,30,151,1,5,All Levels,0.55,2014-10-16T12:34:42Z,Musical Instruments,2014
2375,True,95,14,1,34,Beginner Level,2.5,2016-04-13T21:02:15Z,Musical Instruments,2016
2376,True,40,16,1,29,Beginner Level,3.0,2016-04-13T06:01:56Z,Musical Instruments,2016
2377,True,35,19,1,4,All Levels,0.55,2015-10-04T21:39:58Z,Musical Instruments,2015
2378,True,30,14,1,13,Intermediate Level,1.5,2016-12-15T03:58:40Z,Musical Instruments,2016
2379,True,20,40,1,27,All Levels,1.0,2012-08-31T22:06:29Z,Musical Instruments,2012
2380,True,50,41,0,43,All Levels,2.0,2016-07-28T03:10:09Z,Musical Instruments,2016
2381,True,30,9,1,24,All Levels,2.0,2016-10-22T00:02:49Z,Musical Instruments,2016
2382,True,50,46,0,91,All Levels,7.0,2015-09-23T17:14:50Z,Musical Instruments,2015
2383,True,20,75,0,11,Beginner Level,1.0,2013-10-16T16:25:07Z,Musical Instruments,2013
2384,True,40,19,0,30,Intermediate Level,3.5,2016-04-13T06:13:18Z,Musical Instruments,2016
2385,True,20,22,0,10,Beginner Level,0.6,2015-10-19T00:15:00Z,Musical Instruments,2015
2386,True,40,17,0,38,Beginner Level,3.0,2016-04-13T05:57:35Z,Musical Instruments,2016
2387,True,30,26,0,14,Beginner Level,1.0,2017-01-13T17:26:06Z,Musical Instruments,2017
2388,True,95,2,0,86,Beginner Level,5.5,2017-05-04T16:44:06Z,Musical Instruments,2017
2389,True,20,13,0,69,Beginner Level,1.5,2016-04-01T06:53:55Z,Musical Instruments,2016
2390,True,20,1,0,6,All Levels,0.5666666666666667,2017-05-29T03:40:21Z,Musical Instruments,2017
2391,True,20,14,1,49,Beginner Level,2.5,2016-01-22T20:11:29Z,Musical Instruments,2016
2392,True,20,6,1,14,All Levels,1.5,2017-04-10T16:57:05Z,Musical Instruments,2017
2393,True,20,31,0,10,Beginner Level,1.0,2013-12-12T23:29:50Z,Musical Instruments,2013
2394,True,135,1,1,5,All Levels,0.5,2016-09-01T23:22:14Z,Musical Instruments,2016
2395,True,135,1,1,6,All Levels,0.5,2016-09-02T15:11:55Z,Musical Instruments,2016
2396,True,25,1,0,11,Intermediate Level,0.65,2017-05-24T23:03:44Z,Musical Instruments,2017
2397,True,25,0,0,16,Beginner Level,2.0,2016-10-31T18:10:06Z,Musical Instruments,2016
2398,True,130,0,0,6,All Levels,0.5333333333333333,2017-03-10T16:55:04Z,Musical Instruments,2017
2399,True,20,0,0,6,All Levels,0.5333333333333333,2017-05-22T17:14:43Z,Musical Instruments,2017
2400,True,125,0,0,7,All Levels,0.6333333333333333,2017-03-10T17:06:46Z,Musical Instruments,2017
2401,True,20,0,0,28,Beginner Level,2.5,2017-07-05T16:07:44Z,Musical Instruments,2017
2402,True,20,0,0,6,All Levels,0.55,2017-06-20T21:46:40Z,Musical Instruments,2017
2403,True,20,0,0,8,All Levels,0.5833333333333334,2017-06-29T15:10:58Z,Musical Instruments,2017
2404,True,35,0,0,13,Beginner Level,0.5166666666666666,2017-05-30T00:19:02Z,Musical Instruments,2017
2405,True,20,0,0,5,Beginner Level,0.5166666666666666,2017-07-06T16:12:34Z,Musical Instruments,2017
2406,True,40,31,2,14,All Levels,1.0,2017-05-19T12:26:28Z,Musical Instruments,2017
2407,True,20,237,12,6,Intermediate Level,1.5,2013-10-08T07:43:00Z,Musical Instruments,2013
2408,True,40,120,11,47,Intermediate Level,0.7333333333333333,2015-11-06T16:49:43Z,Musical Instruments,2015
2409,True,85,384,25,98,Beginner Level,10.5,2013-06-10T14:49:09Z,Musical Instruments,2013
2410,False,0,3160,47,22,Beginner Level,1.0,2015-03-19T21:16:32Z,Musical Instruments,2015
2411,True,20,455,3,11,Beginner Level,1.0,2015-07-22T21:55:34Z,Musical Instruments,2015
2412,True,35,82,6,7,All Levels,1.5,2016-02-17T18:12:40Z,Musical Instruments,2016
2413,True,25,136,20,34,Beginner Level,4.0,2015-12-07T21:39:25Z,Musical Instruments,2015
2414,True,50,63,13,49,All Levels,1.0,2015-03-19T18:39:23Z,Musical Instruments,2015
2415,True,45,64,13,15,All Levels,1.5,2016-02-29T17:06:36Z,Musical Instruments,2016
2416,True,40,28,3,32,Beginner Level,4.5,2016-04-13T05:49:57Z,Musical Instruments,2016
2417,True,20,27,3,9,Beginner Level,0.6166666666666667,2015-10-18T22:42:50Z,Musical Instruments,2015
2418,True,20,0,0,23,Intermediate Level,1.5,2017-06-30T17:33:29Z,Musical Instruments,2017
2419,False,0,970,14,9,Intermediate Level,1.0,2016-03-20T19:36:03Z,Musical Instruments,2016
2420,False,0,991,29,12,Beginner Level,1.0,2015-07-29T17:49:53Z,Musical Instruments,2015
2421,False,0,61,1,31,Beginner Level,1.5,2015-09-01T20:54:52Z,Musical Instruments,2015
2422,False,0,1,0,20,Beginner Level,1.5,2017-07-04T21:04:11Z,Musical Instruments,2017
2423,True,20,1981,28,38,Beginner Level,2.0,2016-03-21T17:32:24Z,Musical Instruments,2016
2424,True,170,245,26,93,All Levels,4.5,2016-10-28T16:32:47Z,Musical Instruments,2016
2425,True,85,38,12,83,All Levels,5.0,2017-05-02T18:05:23Z,Musical Instruments,2017
2426,True,100,255,30,53,Beginner Level,4.0,2015-11-12T06:40:19Z,Musical Instruments,2015
2427,True,50,62,1,22,All Levels,1.0,2017-05-29T15:58:53Z,Musical Instruments,2017
2428,True,60,186,9,24,All Levels,1.5,2016-09-30T17:24:49Z,Musical Instruments,2016
2429,True,50,62,1,49,All Levels,2.5,2017-05-29T15:49:40Z,Musical Instruments,2017
2430,True,40,13,1,24,All Levels,1.5,2016-09-23T16:18:59Z,Musical Instruments,2016
2431,True,20,25,1,10,Beginner Level,0.65,2015-10-19T18:40:45Z,Musical Instruments,2015
2432,True,95,17,3,35,Beginner Level,2.5,2016-04-06T20:04:46Z,Musical Instruments,2016
2433,True,20,36,4,40,Beginner Level,1.5,2012-10-07T00:47:57Z,Musical Instruments,2012
2434,False,0,349,3,36,All Levels,2.5,2017-05-29T17:27:42Z,Musical Instruments,2017
2435,True,200,85,2,23,Beginner Level,4.0,2012-10-31T04:13:51Z,Musical Instruments,2012
2436,True,25,24,1,49,Intermediate Level,4.5,2016-03-29T16:57:54Z,Musical Instruments,2016
2437,True,30,26,1,52,Expert Level,3.5,2017-03-30T18:45:06Z,Musical Instruments,2017
2438,True,20,19,1,9,Beginner Level,0.5333333333333333,2015-10-19T20:13:21Z,Musical Instruments,2015
2439,True,20,30,1,15,All Levels,0.6166666666666667,2014-07-03T09:25:51Z,Musical Instruments,2014
2440,True,95,45,5,43,Beginner Level,3.0,2016-04-04T18:44:36Z,Musical Instruments,2016
2441,True,40,305,0,23,All Levels,2.5,2016-03-10T06:33:48Z,Musical Instruments,2016
2442,True,40,26,2,20,All Levels,1.5,2016-07-24T15:55:44Z,Musical Instruments,2016
2443,True,20,75,2,27,All Levels,0.7333333333333333,2014-05-28T17:32:53Z,Musical Instruments,2014
2444,True,40,32,2,11,Intermediate Level,1.5,2016-04-13T06:45:40Z,Musical Instruments,2016
2445,True,50,70,2,17,Beginner Level,1.5,2014-05-17T18:24:30Z,Musical Instruments,2014
2446,True,195,200,11,19,All Levels,2.0,2014-07-24T19:17:09Z,Musical Instruments,2014
2447,True,30,478,3,31,Beginner Level,0.7,2015-02-06T10:46:51Z,Musical Instruments,2015
2448,True,35,73,2,16,Beginner Level,2.0,2014-03-09T22:32:54Z,Musical Instruments,2014
2449,True,40,33,5,26,All Levels,2.0,2016-08-26T19:51:47Z,Musical Instruments,2016
2450,True,20,59,6,15,Beginner Level,1.0,2015-11-25T21:56:34Z,Musical Instruments,2015
2451,True,25,192,21,17,Beginner Level,1.5,2014-03-12T15:55:49Z,Musical Instruments,2014
2452,True,25,57,2,16,Beginner Level,4.5,2013-11-14T17:47:35Z,Musical Instruments,2013
2453,True,20,81,11,27,Intermediate Level,3.0,2015-09-10T19:39:22Z,Musical Instruments,2015
2454,False,0,2995,51,19,Beginner Level,1.0,2015-07-01T22:48:40Z,Musical Instruments,2015
2455,True,45,181,17,25,Intermediate Level,2.5,2014-11-20T09:38:59Z,Musical Instruments,2014
2456,True,20,589,6,8,Beginner Level,1.0,2016-04-19T15:46:43Z,Musical Instruments,2016
2457,True,40,48,4,14,Beginner Level,2.0,2016-04-13T06:42:25Z,Musical Instruments,2016
2458,True,40,81,7,11,Beginner Level,1.0,2015-08-19T19:29:18Z,Musical Instruments,2015
2459,True,50,225,19,106,All Levels,6.0,2015-04-15T18:02:45Z,Musical Instruments,2015
2460,True,30,438,10,12,Intermediate Level,0.5666666666666667,2014-04-29T01:19:05Z,Musical Instruments,2014
2461,True,180,152,21,91,Beginner Level,4.5,2016-03-03T21:20:36Z,Musical Instruments,2016
2462,True,20,244,25,33,Beginner Level,6.0,2014-04-30T19:16:10Z,Musical Instruments,2014
2463,True,200,248,9,21,All Levels,2.0,2015-03-09T21:31:38Z,Musical Instruments,2015
2464,True,20,111,12,64,Beginner Level,3.0,2017-03-01T05:07:08Z,Musical Instruments,2017
2465,True,50,52,3,18,All Levels,2.0,2017-02-14T03:09:24Z,Musical Instruments,2017
2466,True,20,10,1,12,All Levels,1.0,2014-05-07T21:32:43Z,Musical Instruments,2014
2467,True,50,10,0,23,All Levels,4.0,2014-05-09T21:09:19Z,Musical Instruments,2014
2468,True,50,9,0,33,All Levels,3.5,2014-05-16T17:29:37Z,Musical Instruments,2014
2469,True,50,7,0,17,All Levels,3.0,2014-05-09T19:50:45Z,Musical Instruments,2014
